"Mod name","Registry name","BlockID","Subtypes","Item ID","Item meta","Display name","Exists","Ore Dict keys"
"Environmental Tech","environmentaltech:structure_frame_1",5260,"false",12756,0,"Structure Frame Tier 1","true",""
"Environmental Tech","environmentaltech:structure_frame_2",5261,"false",12757,0,"Structure Frame Tier 2","true",""
"Environmental Tech","environmentaltech:structure_frame_3",5262,"false",12758,0,"Structure Frame Tier 3","true",""
"Environmental Tech","environmentaltech:structure_frame_4",5263,"false",12759,0,"Structure Frame Tier 4","true",""
"Environmental Tech","environmentaltech:structure_frame_5",5264,"false",12760,0,"Structure Frame Tier 5","true",""
"Environmental Tech","environmentaltech:structure_frame_6",5265,"false",12761,0,"Structure Frame Tier 6","true",""
"Environmental Tech","environmentaltech:structure_panel",5266,"false",12762,0,"Structure Panel","true",""
"Environmental Tech","environmentaltech:structure_panel_clear",5267,"false",12763,0,"Clear Structure Panel","true",""
"Environmental Tech","environmentaltech:thermal_cell",5289,"false",12786,0,"Thermal Cell","true",""
"Environmental Tech","environmentaltech:void_botanic_miner_cont_1",5307,"false",12805,0,"Void Botanic Miner Controller Tier 1","true",""
"Environmental Tech","environmentaltech:void_botanic_miner_cont_2",5308,"false",12806,0,"Void Botanic Miner Controller Tier 2","true",""
"Environmental Tech","environmentaltech:void_botanic_miner_cont_3",5309,"false",12807,0,"Void Botanic Miner Controller Tier 3","true",""
"Environmental Tech","environmentaltech:void_botanic_miner_cont_4",5310,"false",12808,0,"Void Botanic Miner Controller Tier 4","true",""
"Environmental Tech","environmentaltech:void_botanic_miner_cont_5",5311,"false",12809,0,"Void Botanic Miner Controller Tier 5","true",""
"Environmental Tech","environmentaltech:void_botanic_miner_cont_6",5312,"false",12810,0,"Void Botanic Miner Controller Tier 6","true",""
"Environmental Tech","environmentaltech:void_ore_miner_cont_1",5295,"false",12793,0,"Void Ore Miner Controller Tier 1","true",""
"Environmental Tech","environmentaltech:void_ore_miner_cont_2",5296,"false",12794,0,"Void Ore Miner Controller Tier 2","true",""
"Environmental Tech","environmentaltech:void_ore_miner_cont_3",5297,"false",12795,0,"Void Ore Miner Controller Tier 3","true",""
"Environmental Tech","environmentaltech:void_ore_miner_cont_4",5298,"false",12796,0,"Void Ore Miner Controller Tier 4","true",""
"Environmental Tech","environmentaltech:void_ore_miner_cont_5",5299,"false",12797,0,"Void Ore Miner Controller Tier 5","true",""
"Environmental Tech","environmentaltech:void_ore_miner_cont_6",5300,"false",12798,0,"Void Ore Miner Controller Tier 6","true",""
"Environmental Tech","environmentaltech:void_res_miner_cont_1",5301,"false",12799,0,"Void Resource Miner Controller Tier 1","true",""
"Environmental Tech","environmentaltech:void_res_miner_cont_2",5302,"false",12800,0,"Void Resource Miner Controller Tier 2","true",""
"Environmental Tech","environmentaltech:void_res_miner_cont_3",5303,"false",12801,0,"Void Resource Miner Controller Tier 3","true",""
"Environmental Tech","environmentaltech:void_res_miner_cont_4",5304,"false",12802,0,"Void Resource Miner Controller Tier 4","true",""
"Environmental Tech","environmentaltech:void_res_miner_cont_5",5305,"false",12803,0,"Void Resource Miner Controller Tier 5","true",""
"Environmental Tech","environmentaltech:void_res_miner_cont_6",5306,"false",12804,0,"Void Resource Miner Controller Tier 6","true",""
"Extended Crafting","extendedcrafting:compressor",3671,"false",9504,0,"Quantum Compressor","true",""
"Extended Crafting","extendedcrafting:crafting_core",3665,"false",9498,0,"Crafting Core","true",""
"Extended Crafting","extendedcrafting:crafting_table",3663,"false",9496,0,"Crafting Table","true",""
"Extended Crafting","extendedcrafting:ender_alternator",3672,"false",9505,0,"Ender Alternator","true",""
"Extended Crafting","extendedcrafting:ender_crafter",3673,"false",9506,0,"Ender Crafter","true",""
"Extended Crafting","extendedcrafting:frame",3660,"false",9493,0,"Black Iron Frame","true",""
"Extended Crafting","extendedcrafting:interface",3666,"false",9499,0,"Automation Interface","true",""
"Extended Crafting","extendedcrafting:lamp",3661,"true",9494,0,"Black Iron Lamp","true",""
"Extended Crafting","extendedcrafting:lamp",3661,"true",9494,1,"Black Iron Lamp","true",""
"Extended Crafting","extendedcrafting:pedestal",3664,"false",9497,0,"Pedestal","true",""
"Extended Crafting","extendedcrafting:storage",3659,"true",9492,0,"Block of Black Iron","true","blockBlackIron"
"Extended Crafting","extendedcrafting:storage",3659,"true",9492,1,"Block of Luminessence","true","blockLuminessence"
"Extended Crafting","extendedcrafting:storage",3659,"true",9492,2,"Block of Nether Stars","true","blockNetherStar"
"Extended Crafting","extendedcrafting:storage",3659,"true",9492,3,"Block of Crystaltine","true","blockCrystaltine"
"Extended Crafting","extendedcrafting:storage",3659,"true",9492,4,"Block of The Ultimate","true","blockUltimate"
"Extended Crafting","extendedcrafting:storage",3659,"true",9492,5,"Block of Ender","true","blockEnder"
"Extended Crafting","extendedcrafting:storage",3659,"true",9492,6,"Block of Ender Stars","true","blockEnderStar"
"Extended Crafting","extendedcrafting:storage",3659,"true",9492,7,"Block of Enhanced Ender","true","blockEnderEnhanced"
"Extended Crafting","extendedcrafting:table_advanced",3668,"false",9501,0,"Advanced Crafting Table","true",""
"Extended Crafting","extendedcrafting:table_basic",3667,"false",9500,0,"Basic Crafting Table","true",""
"Extended Crafting","extendedcrafting:table_elite",3669,"false",9502,0,"Elite Crafting Table","true",""
"Extended Crafting","extendedcrafting:table_ultimate",3670,"false",9503,0,"Ultimate Crafting Table","true",""
"Extended Crafting","extendedcrafting:trimmed",3662,"true",9495,0,"Block of Black Iron","true",""
"Extended Crafting","extendedcrafting:trimmed",3662,"true",9495,1,"Block of Black Iron","true",""
"Extended Crafting","extendedcrafting:trimmed",3662,"true",9495,2,"Block of Black Iron","true",""
"Extended Crafting","extendedcrafting:trimmed",3662,"true",9495,3,"Block of Black Iron","true",""
"Extended Crafting","extendedcrafting:trimmed",3662,"true",9495,4,"Block of Black Iron","true",""
"Extended Crafting","extendedcrafting:trimmed",3662,"true",9495,5,"Block of Black Iron","true",""
"Extra Anvils","extraanvils:aluminum_anvil",3698,"false",9538,0,"Aluminum Anvil","true",""
"Extra Anvils","extraanvils:aluminum_anvil_chipped",3699,"false",9539,0,"Chipped Aluminum Anvil","true",""
"Extra Anvils","extraanvils:aluminum_anvil_damaged",3700,"false",9540,0,"Damaged Aluminum Anvil","true",""
"Extra Anvils","extraanvils:ardite_anvil",3701,"false",9541,0,"Ardite Anvil","true",""
"Extra Anvils","extraanvils:ardite_anvil_chipped",3702,"false",9542,0,"Chipped Ardite Anvil","true",""
"Extra Anvils","extraanvils:ardite_anvil_damaged",3703,"false",9543,0,"Damaged Ardite Anvil","true",""
"Extra Anvils","extraanvils:bronze_anvil",3704,"false",9544,0,"Bronze Anvil","true",""
"Extra Anvils","extraanvils:bronze_anvil_chipped",3705,"false",9545,0,"Chipped Bronze Anvil","true",""
"Extra Anvils","extraanvils:bronze_anvil_damaged",3706,"false",9546,0,"Damaged Bronze Anvil","true",""
"Extra Anvils","extraanvils:cobalt_anvil",3707,"false",9547,0,"Cobalt Anvil","true",""
"Extra Anvils","extraanvils:cobalt_anvil_chipped",3708,"false",9548,0,"Chipped Cobalt Anvil","true",""
"Extra Anvils","extraanvils:cobalt_anvil_damaged",3709,"false",9549,0,"Damaged Cobalt Anvil","true",""
"Extra Anvils","extraanvils:copper_anvil",3710,"false",9550,0,"Copper Anvil","true",""
"Extra Anvils","extraanvils:copper_anvil_chipped",3711,"false",9551,0,"Chipped Copper Anvil","true",""
"Extra Anvils","extraanvils:copper_anvil_damaged",3712,"false",9552,0,"Damaged Copper Anvil","true",""
"Extra Anvils","extraanvils:diamond_anvil",3674,"false",9514,0,"Diamond Anvil","true",""
"Extra Anvils","extraanvils:diamond_anvil_chipped",3675,"false",9515,0,"Chipped Diamond Anvil","true",""
"Extra Anvils","extraanvils:diamond_anvil_damaged",3676,"false",9516,0,"Damaged Diamond Anvil","true",""
"Extra Anvils","extraanvils:electrum_anvil",3713,"false",9553,0,"Electrum Anvil","true",""
"Extra Anvils","extraanvils:electrum_anvil_chipped",3714,"false",9554,0,"Chipped Electrum Anvil","true",""
"Extra Anvils","extraanvils:electrum_anvil_damaged",3715,"false",9555,0,"Damaged Electrum Anvil","true",""
"Extra Anvils","extraanvils:enderium_anvil",3719,"false",9559,0,"Enderium Anvil","true",""
"Extra Anvils","extraanvils:enderium_anvil_chipped",3720,"false",9560,0,"Chipped Enderium Anvil","true",""
"Extra Anvils","extraanvils:enderium_anvil_damaged",3721,"false",9561,0,"Damaged Enderium Anvil","true",""
"Extra Anvils","extraanvils:endsteel_anvil",3716,"false",9556,0,"End Steel Anvil","true",""
"Extra Anvils","extraanvils:endsteel_anvil_chipped",3717,"false",9557,0,"Chipped Endsteel Anvil","true",""
"Extra Anvils","extraanvils:endsteel_anvil_damaged",3718,"false",9558,0,"Damaged Endsteel Anvil","true",""
"Extra Anvils","extraanvils:energetic_alloy_anvil",3722,"false",9562,0,"Energetic Alloy Anvil","true",""
"Extra Anvils","extraanvils:energetic_alloy_anvil_chipped",3723,"false",9563,0,"Chipped Energetic Alloy Anvil","true",""
"Extra Anvils","extraanvils:energetic_alloy_anvil_damaged",3724,"false",9564,0,"Damaged Energetic Alloy Anvil","true",""
"Extra Anvils","extraanvils:gold_anvil",3677,"false",9517,0,"Gold Anvil","true",""
"Extra Anvils","extraanvils:gold_anvil_chipped",3678,"false",9518,0,"Chipped Gold Anvil","true",""
"Extra Anvils","extraanvils:gold_anvil_damaged",3679,"false",9519,0,"Damaged Gold Anvil","true",""
"Extra Anvils","extraanvils:inferium_anvil",3683,"false",9523,0,"Inferium Anvil","true",""
"Extra Anvils","extraanvils:inferium_anvil_chipped",3684,"false",9524,0,"Chipped Inferium Anvil","true",""
"Extra Anvils","extraanvils:inferium_anvil_damaged",3685,"false",9525,0,"Damaged Inferium Anvil","true",""
"Extra Anvils","extraanvils:infinity_anvil",3767,"false",9607,0,"Infinity Anvil","true",""
"Extra Anvils","extraanvils:infinity_anvil_chipped",3768,"false",9608,0,"Chipped Infinity Anvil","true",""
"Extra Anvils","extraanvils:infinity_anvil_damaged",3769,"false",9609,0,"Damaged Infinity Anvil","true",""
"Extra Anvils","extraanvils:intermedium_anvil",3686,"false",9526,0,"Intermedium Anvil","true",""
"Extra Anvils","extraanvils:intermedium_anvil_chipped",3687,"false",9527,0,"Chipped Intermedium Anvil","true",""
"Extra Anvils","extraanvils:intermedium_anvil_damaged",3688,"false",9528,0,"Damaged Intermedium Anvil","true",""
"Extra Anvils","extraanvils:invar_anvil",3725,"false",9565,0,"Invar Anvil","true",""
"Extra Anvils","extraanvils:invar_anvil_chipped",3726,"false",9566,0,"Chipped Invar Anvil","true",""
"Extra Anvils","extraanvils:invar_anvil_damaged",3727,"false",9567,0,"Damaged Invar Anvil","true",""
"Extra Anvils","extraanvils:iridium_anvil",3728,"false",9568,0,"Iridium Anvil","true",""
"Extra Anvils","extraanvils:iridium_anvil_chipped",3729,"false",9569,0,"Chipped Iridium Anvil","true",""
"Extra Anvils","extraanvils:iridium_anvil_damaged",3730,"false",9570,0,"Damaged Iridium Anvil","true",""
"Extra Anvils","extraanvils:lead_anvil",3731,"false",9571,0,"Lead Anvil","true",""
"Extra Anvils","extraanvils:lead_anvil_chipped",3732,"false",9572,0,"Chipped Lead Anvil","true",""
"Extra Anvils","extraanvils:lead_anvil_damaged",3733,"false",9573,0,"Damaged Lead Anvil","true",""
"Extra Anvils","extraanvils:manyullyn_anvil",3734,"false",9574,0,"Manyullyn Anvil","true",""
"Extra Anvils","extraanvils:manyullyn_anvil_chipped",3735,"false",9575,0,"Chipped Manyullyn Anvil","true",""
"Extra Anvils","extraanvils:manyullyn_anvil_damaged",3736,"false",9576,0,"Damaged Manyullyn Anvil","true",""
"Extra Anvils","extraanvils:neutronium_anvil",3761,"false",9601,0,"Neutronium Anvil","true",""
"Extra Anvils","extraanvils:neutronium_anvil_chipped",3762,"false",9602,0,"Chipped Neutronium Anvil","true",""
"Extra Anvils","extraanvils:neutronium_anvil_damaged",3763,"false",9603,0,"Damaged Neutronium Anvil","true",""
"Extra Anvils","extraanvils:nickel_anvil",3737,"false",9577,0,"Nickel Anvil","true",""
"Extra Anvils","extraanvils:nickel_anvil_chipped",3738,"false",9578,0,"Chipped Nickel Anvil","true",""
"Extra Anvils","extraanvils:nickel_anvil_damaged",3739,"false",9579,0,"Damaged Nickel Anvil","true",""
"Extra Anvils","extraanvils:platinum_anvil",3740,"false",9580,0,"Platinum Anvil","true",""
"Extra Anvils","extraanvils:platinum_anvil_chipped",3741,"false",9581,0,"Chipped Platinum Anvil","true",""
"Extra Anvils","extraanvils:platinum_anvil_damaged",3742,"false",9582,0,"Damaged Platinum Anvil","true",""
"Extra Anvils","extraanvils:prudentium_anvil",3689,"false",9529,0,"Prudentium Anvil","true",""
"Extra Anvils","extraanvils:prudentium_anvil_chipped",3690,"false",9530,0,"Chipped Prudentium Anvil","true",""
"Extra Anvils","extraanvils:prudentium_anvil_damaged",3691,"false",9531,0,"Damaged Prudentium Anvil","true",""
"Extra Anvils","extraanvils:signalum_anvil",3743,"false",9583,0,"Signalum Anvil","true",""
"Extra Anvils","extraanvils:signalum_anvil_chipped",3744,"false",9584,0,"Chipped Signalum Anvil","true",""
"Extra Anvils","extraanvils:signalum_anvil_damaged",3745,"false",9585,0,"Damaged Signalum Anvil","true",""
"Extra Anvils","extraanvils:silver_anvil",3746,"false",9586,0,"Silver Anvil","true",""
"Extra Anvils","extraanvils:silver_anvil_chipped",3747,"false",9587,0,"Chipped Silver Anvil","true",""
"Extra Anvils","extraanvils:silver_anvil_damaged",3748,"false",9588,0,"Damaged Silver Anvil","true",""
"Extra Anvils","extraanvils:steel_anvil",3749,"false",9589,0,"Steel Anvil","true",""
"Extra Anvils","extraanvils:steel_anvil_chipped",3750,"false",9590,0,"Chipped Steel Anvil","true",""
"Extra Anvils","extraanvils:steel_anvil_damaged",3751,"false",9591,0,"Damaged Steel Anvil","true",""
"Extra Anvils","extraanvils:stellar_anvil",3752,"false",9592,0,"Stellar Anvil","true",""
"Extra Anvils","extraanvils:stellar_anvil_chipped",3753,"false",9593,0,"Chipped Stellar Anvil","true",""
"Extra Anvils","extraanvils:stellar_anvil_damaged",3754,"false",9594,0,"Damaged Stellar Anvil","true",""
"Extra Anvils","extraanvils:stone_anvil",3680,"false",9520,0,"Stone Anvil","true",""
"Extra Anvils","extraanvils:stone_anvil_chipped",3681,"false",9521,0,"Chipped Stone Anvil","true",""
"Extra Anvils","extraanvils:stone_anvil_damaged",3682,"false",9522,0,"Damaged Stone Anvil","true",""
"Extra Anvils","extraanvils:superium_anvil",3692,"false",9532,0,"Superium Anvil","true",""
"Extra Anvils","extraanvils:superium_anvil_chipped",3693,"false",9533,0,"Chipped Superium Anvil","true",""
"Extra Anvils","extraanvils:superium_anvil_damaged",3694,"false",9534,0,"Damaged Superium Anvil","true",""
"Extra Anvils","extraanvils:supremium_anvil",3695,"false",9535,0,"Supremium Anvil","true",""
"Extra Anvils","extraanvils:supremium_anvil_chipped",3696,"false",9536,0,"Chipped Supremium Anvil","true",""
"Extra Anvils","extraanvils:supremium_anvil_damaged",3697,"false",9537,0,"Damaged Supremium Anvil","true",""
"Extra Anvils","extraanvils:thaumium_anvil",3764,"false",9604,0,"Thaumium Anvil","true",""
"Extra Anvils","extraanvils:thaumium_anvil_chipped",3765,"false",9605,0,"Chipped Thaumium Anvil","true",""
"Extra Anvils","extraanvils:thaumium_anvil_damaged",3766,"false",9606,0,"Damaged Thaumium Anvil","true",""
"Extra Anvils","extraanvils:tin_anvil",3755,"false",9595,0,"Tin Anvil","true",""
"Extra Anvils","extraanvils:tin_anvil_chipped",3756,"false",9596,0,"Chipped Tin Anvil","true",""
"Extra Anvils","extraanvils:tin_anvil_damaged",3757,"false",9597,0,"Damaged Tin Anvil","true",""
"Extra Anvils","extraanvils:vibrant_alloy_anvil",3758,"false",9598,0,"Vibrant Alloy Anvil","true",""
"Extra Anvils","extraanvils:vibrant_alloy_anvil_chipped",3759,"false",9599,0,"Chipped Vibrant Alloy Anvil","true",""
"Extra Anvils","extraanvils:vibrant_alloy_anvil_damaged",3760,"false",9600,0,"Damaged Vibrant Alloy Anvil","true",""
"Extra Cells 2","extracells:certustank",1257,"false",5814,0,"Certus Quartz Tank","true",""
"Extra Cells 2","extracells:ecbaseblock",1260,"false",5817,0,"ME Fluid Interface","true",""
"Extra Cells 2","extracells:fluidcrafter",1259,"false",5816,0,"ME Fluid Assembler","true",""
"Extra Cells 2","extracells:fluidfiller",1261,"false",5818,0,"ME Fluid Auto Filler","true",""
"Extra Cells 2","extracells:hardmedrive",1262,"false",5819,0,"Blast resistant ME Drive","true",""
"Extra Cells 2","extracells:vibrantchamberfluid",1263,"false",5820,0,"Fluid Vibration Chamber","true",""
"Extra Cells 2","extracells:walrus",1258,"false",5815,0,"Walrus","true",""
"ExtraBotany","extrabotany:blockorichalcos",3771,"false",9689,0,"Block of Orichalcos","true","blockOrichalcos"
"ExtraBotany","extrabotany:blockphotonium",3781,"false",9700,0,"Block of Photonium","true","blockPhotonium"
"ExtraBotany","extrabotany:blockshadowium",3780,"false",9699,0,"Block of Shadowium","true","blockShadowium"
"ExtraBotany","extrabotany:chargepad",3783,"false",9701,0,"Power Frame","true",""
"ExtraBotany","extrabotany:cocoondesire",3773,"false",9691,0,"Cocoon of Desire","true",""
"ExtraBotany","extrabotany:dimensioncatalyst",3782,"false",9698,0,"Dimension Catalyst","true",""
"ExtraBotany","extrabotany:elfjar",3777,"false",9695,0,"Livingrock Barrel","true",""
"ExtraBotany","extrabotany:fluidedmana",3776,"false",9694,0,"Fluided Mana","true",""
"ExtraBotany","extrabotany:manabarrel",3772,"false",9690,0,"Mana Buffer","true",""
"ExtraBotany","extrabotany:managenerator",3774,"false",9692,0,"Flux Manafield","true",""
"ExtraBotany","extrabotany:manaliquefaction",3775,"false",9693,0,"Mana Liquefaction Device","true",""
"ExtraBotany","extrabotany:pedestal",3770,"false",9688,0,"Livingrock Pedestal","true",""
"ExtraBotany","extrabotany:quantummanabuffer",3779,"false",9697,0,"Quantum Mana Buffer","true",""
"ExtraBotany","extrabotany:trophy",3778,"false",9696,0,"Trophy","true",""
"Extreme Reactors","bigreactors:blockblutonium",3790,"false",9724,0,"Blutonium Block","true","blockBlutonium"
"Extreme Reactors","bigreactors:blockcyanite",3788,"false",9736,0,"Cyanite Block","true","blockCyanite"
"Extreme Reactors","bigreactors:blockgraphite",3789,"false",9735,0,"Graphite Block","true",""
"Extreme Reactors","bigreactors:blockludicrite",3791,"false",9746,0,"Ludicrite Block","true","blockLudicrite"
"Extreme Reactors","bigreactors:blocksteel",3792,"false",9729,0,"Steel Block","true",""
"Extreme Reactors","bigreactors:blockyellorium",3787,"false",9720,0,"Yellorium Block","true","blockYellorium"
"Extreme Reactors","bigreactors:cyanite",3818,"false",,,"tile.bigreactors:cyanite.name","true",""
"Extreme Reactors","bigreactors:oreanglesite",3785,"false",9721,0,"Anglesite Ore","true","oreAnglesite"
"Extreme Reactors","bigreactors:orebenitoite",3786,"false",9725,0,"Benitoite Ore","true","oreBenitoite"
"Extreme Reactors","bigreactors:oreyellorite",3784,"false",9745,0,"Yellorite Ore","true","oreYellorite,oreYellorium"
"Extreme Reactors","bigreactors:reactoraccessport",3798,"false",9730,0,"Reactor Access Port (Legacy)","true",""
"Extreme Reactors","bigreactors:reactorcasing",3793,"false",9741,0,"Reactor Casing (Legacy)","true",""
"Extreme Reactors","bigreactors:reactorcomputerport",3802,"false",9749,0,"Reactor Computer Port (Legacy)","true",""
"Extreme Reactors","bigreactors:reactorcontroller",3795,"false",9743,0,"Reactor Controller (Legacy)","true",""
"Extreme Reactors","bigreactors:reactorcontrolrod",3800,"false",9751,0,"Reactor Control Rod (Legacy)","true",""
"Extreme Reactors","bigreactors:reactorcoolantport",3799,"false",9737,0,"Reactor Coolant Port (Legacy)","true",""
"Extreme Reactors","bigreactors:reactorcreativecoolantport",3805,"false",9733,0,"Reactor Creative Coolant Port (Legacy)","true",""
"Extreme Reactors","bigreactors:reactorfuelrod",3804,"false",9752,0,"Reactor Fuel Rod (Legacy)","true",""
"Extreme Reactors","bigreactors:reactorglass",3794,"false",9750,0,"Reactor Glass (Legacy)","true",""
"Extreme Reactors","bigreactors:reactorpowertaprf",3796,"false",9742,0,"Reactor Redstone Flux Power Tap (Legacy)","true",""
"Extreme Reactors","bigreactors:reactorpowertaptesla",3797,"false",9739,0,"Reactor Tesla Power Tap (Legacy)","true",""
"Extreme Reactors","bigreactors:reactorrednetport",3801,"false",9727,0,"Reactor RedNet Port (Legacy)","true",""
"Extreme Reactors","bigreactors:reactorredstoneport",3803,"false",9744,0,"Reactor Redstone Port (Legacy)","true",""
"Extreme Reactors","bigreactors:turbinebearing",3813,"false",9726,0,"Turbine Rotor Bearing (Legacy)","true",""
"Extreme Reactors","bigreactors:turbinecomputerport",3811,"false",9731,0,"Turbine Computer Port (Legacy)","true",""
"Extreme Reactors","bigreactors:turbinecontroller",3808,"false",9738,0,"Turbine Controller (Legacy)","true",""
"Extreme Reactors","bigreactors:turbinecreativesteamgenerator",3816,"false",9722,0,"Turbine Creative Steam Generator (Legacy)","true",""
"Extreme Reactors","bigreactors:turbinefluidport",3812,"false",9734,0,"Turbine Fluid Port (Legacy)","true",""
"Extreme Reactors","bigreactors:turbineglass",3806,"false",9740,0,"Turbine Glass (Legacy)","true",""
"Extreme Reactors","bigreactors:turbinehousing",3807,"false",9728,0,"Turbine Housing (Legacy)","true",""
"Extreme Reactors","bigreactors:turbinepowertaprf",3809,"false",9747,0,"Turbine Redstone Flux Power Tap (Legacy)","true",""
"Extreme Reactors","bigreactors:turbinepowertaptesla",3810,"false",9748,0,"Turbine Tesla Power Tap (Legacy)","true",""
"Extreme Reactors","bigreactors:turbinerotorblade",3815,"false",9723,0,"Turbine Rotor Blade (Legacy)","true",""
"Extreme Reactors","bigreactors:turbinerotorshaft",3814,"false",9732,0,"Turbine Rotor Shaft (Legacy)","true",""
"Extreme Reactors","bigreactors:yellorium",3817,"false",,,"tile.bigreactors:yellorium.name","true",""
"FTB Banners","ftbbanners:banner_block",3848,"false",9841,0,"Banner Block","true",""
"Fission Based Neutron Collector","fbnc:machine_fbnc",3819,"false",9757,0,"Fission Based Neutron Collector","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock0",5347,"true",12847,0,"Dark Red Block #0","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock0",5347,"true",12847,1,"Dark Red Block #1","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock0",5347,"true",12847,2,"Dark Red Block #2","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock0",5347,"true",12847,3,"Dark Red Block #3","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock0",5347,"true",12847,4,"Red Block #4","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock0",5347,"true",12847,5,"Red Block #5","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock0",5347,"true",12847,6,"Red Block #6","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock0",5347,"true",12847,7,"Light Red Block #7","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock0",5347,"true",12847,8,"Light Red Block #8","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock0",5347,"true",12847,9,"Light Red Block #9","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock0",5347,"true",12847,10,"Dark Red Block #10","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock0",5347,"true",12847,11,"Dark Red Block #11","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock0",5347,"true",12847,12,"Dark Red Block #12","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock0",5347,"true",12847,13,"Dark Red Block #13","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock0",5347,"true",12847,14,"Red Block #14","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock0",5347,"true",12847,15,"Red Block #15","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock1",5348,"true",12848,0,"Red Block #16","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock1",5348,"true",12848,1,"Light Red Block #17","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock1",5348,"true",12848,2,"Light Red Block #18","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock1",5348,"true",12848,3,"Light Red Block #19","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock1",5348,"true",12848,4,"Dark Red Block #20","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock1",5348,"true",12848,5,"Dark Red Block #21","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock1",5348,"true",12848,6,"Dark Red Block #22","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock1",5348,"true",12848,7,"Dark Red Block #23","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock1",5348,"true",12848,8,"Red Block #24","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock1",5348,"true",12848,9,"Red Block #25","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock1",5348,"true",12848,10,"Red Block #26","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock1",5348,"true",12848,11,"Red Block #27","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock1",5348,"true",12848,12,"Red Block #28","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock1",5348,"true",12848,13,"Red Block #29","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock1",5348,"true",12848,14,"Dark Red Block #30","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock1",5348,"true",12848,15,"Dark Red Block #31","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock10",5357,"true",12857,0,"Dark Orange Block #160","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock10",5357,"true",12857,1,"Dark Orange Block #161","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock10",5357,"true",12857,2,"Dark Orange Block #162","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock10",5357,"true",12857,3,"Dark Orange Block #163","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock10",5357,"true",12857,4,"Orange Block #164","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock10",5357,"true",12857,5,"Orange Block #165","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock10",5357,"true",12857,6,"Orange Block #166","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock10",5357,"true",12857,7,"Light Orange Block #167","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock10",5357,"true",12857,8,"Light Orange Block #168","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock10",5357,"true",12857,9,"Light Orange Block #169","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock10",5357,"true",12857,10,"Dark Orange Block #170","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock10",5357,"true",12857,11,"Dark Orange Block #171","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock10",5357,"true",12857,12,"Dark Orange Block #172","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock10",5357,"true",12857,13,"Dark Orange Block #173","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock10",5357,"true",12857,14,"Orange Block #174","true",""
"Flat Colored Blocks","flatcoloredblocks:flatcoloredblock10",5357,"true",12857,15,"Orange Block #175","true",""
