+--------------------------------+-----+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
| Registry name                  |  ID | Effects                                                                                                                                                                                |
| minecraft:water_breathing      |  19 | PotionEffect:{Potion:[reg:minecraft:water_breathing,name:effect.waterBreathing,isBad:false,isBeneficial:true],amplifier:0,duration:3600,isSplashPotion:false,isAmbient:false}          |
| minecraft:weakness             |  34 | PotionEffect:{Potion:[reg:minecraft:weakness,name:effect.weakness,isBad:true,isBeneficial:false],amplifier:0,duration:1800,isSplashPotion:false,isAmbient:false}                       |
| randomthings:collapse          |  37 | PotionEffect:{Potion:[reg:randomthings:collapse,name:Collapse,isBad:true,isBeneficial:false],amplifier:0,duration:450,isSplashPotion:false,isAmbient:false}                            |
| randomthings:long_collapse     |  38 | PotionEffect:{Potion:[reg:randomthings:collapse,name:Collapse,isBad:true,isBeneficial:false],amplifier:0,duration:900,isSplashPotion:false,isAmbient:false}                            |
| randomthings:strong_collapse   |  39 | PotionEffect:{Potion:[reg:randomthings:collapse,name:Collapse,isBad:true,isBeneficial:false],amplifier:1,duration:300,isSplashPotion:false,isAmbient:false}                            |
| rpsideas:psipulse              |  50 | PotionEffect:{Potion:[reg:rpsideas:psipulse,name:rpsideas.potion.psipulse,isBad:false,isBeneficial:true],amplifier:0,duration:400,isSplashPotion:false,isAmbient:false}                |
| rpsideas:psipulse_long         |  52 | PotionEffect:{Potion:[reg:rpsideas:psipulse,name:rpsideas.potion.psipulse,isBad:false,isBeneficial:true],amplifier:0,duration:600,isSplashPotion:false,isAmbient:false}                |
| rpsideas:psipulse_strong       |  51 | PotionEffect:{Potion:[reg:rpsideas:psipulse,name:rpsideas.potion.psipulse,isBad:false,isBeneficial:true],amplifier:1,duration:250,isSplashPotion:false,isAmbient:false}                |
| rpsideas:psishock              |  47 | PotionEffect:{Potion:[reg:rpsideas:psishock,name:rpsideas.potion.psishock,isBad:true,isBeneficial:false],amplifier:0,duration:160,isSplashPotion:false,isAmbient:false}                |
| rpsideas:psishock_long         |  48 | PotionEffect:{Potion:[reg:rpsideas:psishock,name:rpsideas.potion.psishock,isBad:true,isBeneficial:false],amplifier:0,duration:240,isSplashPotion:false,isAmbient:false}                |
| rpsideas:psishock_strong       |  49 | PotionEffect:{Potion:[reg:rpsideas:psishock,name:rpsideas.potion.psishock,isBad:true,isBeneficial:false],amplifier:1,duration:125,isSplashPotion:false,isAmbient:false}                |
+--------------------------------+-----+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
| Registry name                  |  ID | Effects                                                                                                                                                                                |
+--------------------------------+-----+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
