+----------------------------------+----------------------------------------------------------------------------+----------+---------------------------------------------+------------------------------------------------------------+
| OreDict Key                      | Registry name                                                              | Meta/dmg | Display name                                | NBT                                                        |
| blockGlowstone                   | minecraft:glowstone                                                        |        0 | Glowstone                                   |                                                            |
| blockGold                        | chisel:blockgold                                                           |        0 | Block of Gold                               |                                                            |
| blockGold                        | chisel:blockgold                                                           |        1 | Block of Gold                               |                                                            |
| blockGold                        | chisel:blockgold                                                           |        2 | Block of Gold                               |                                                            |
| blockGold                        | chisel:blockgold                                                           |        3 | Block of Gold                               |                                                            |
| blockGold                        | chisel:blockgold                                                           |        4 | Block of Gold                               |                                                            |
| blockGold                        | chisel:blockgold                                                           |        5 | Block of Gold                               |                                                            |
| blockGold                        | chisel:blockgold                                                           |        6 | Block of Gold                               |                                                            |
| blockGold                        | chisel:gold                                                                |        0 | Block of Gold                               |                                                            |
| blockGold                        | chisel:gold                                                                |        1 | Block of Gold                               |                                                            |
| blockGold                        | chisel:gold                                                                |        2 | Block of Gold                               |                                                            |
| blockGold                        | chisel:gold                                                                |        3 | Block of Gold                               |                                                            |
| blockGold                        | chisel:gold                                                                |        4 | Block of Gold                               |                                                            |
| blockGold                        | chisel:gold                                                                |        5 | Block of Gold                               |                                                            |
| blockGold                        | chisel:gold                                                                |        6 | Block of Gold                               |                                                            |
| blockGold                        | chisel:gold                                                                |        7 | Block of Gold                               |                                                            |
| blockGold                        | chisel:gold                                                                |        8 | Block of Gold                               |                                                            |
| blockGold                        | chisel:gold                                                                |        9 | Block of Gold                               |                                                            |
| blockGold                        | chisel:gold                                                                |       10 | Block of Gold                               |                                                            |
| blockGold                        | chisel:gold                                                                |       11 | Block of Gold                               |                                                            |
| blockGold                        | chisel:gold                                                                |       12 | Block of Gold                               |                                                            |
| blockGold                        | chisel:gold                                                                |       13 | Block of Gold                               |                                                            |
| blockGold                        | chisel:gold                                                                |       14 | Block of Gold                               |                                                            |
| blockGold                        | minecraft:gold_block                                                       |        0 | Block of Gold                               |                                                            |
| blockGold                        | thaumicbases:oldgold                                                       |        0 | Ancient Gold Block                          |                                                            |
| blockGraphite                    | nuclearcraft:ingot_block                                                   |        8 | Graphite Block                              |                                                            |
| blockGravel                      | minecraft:gravel                                                           |        0 | Gravel                                      |                                                            |
| blockHopper                      | minecraft:hopper                                                           |        0 | Hopper                                      |                                                            |
| blockIce                         | chisel:ice                                                                 |        0 | Ice                                         |                                                            |
| blockIce                         | chisel:ice                                                                 |        1 | Ice                                         |                                                            |
| blockIce                         | chisel:ice                                                                 |        2 | Ice                                         |                                                            |
| blockIce                         | chisel:ice                                                                 |        3 | Ice                                         |                                                            |
| blockIce                         | chisel:ice                                                                 |        4 | Ice                                         |                                                            |
| blockIce                         | chisel:ice                                                                 |        5 | Ice                                         |                                                            |
| blockIce                         | chisel:ice                                                                 |        6 | Ice                                         |                                                            |
| blockIce                         | chisel:ice                                                                 |        7 | Ice                                         |                                                            |
| blockIce                         | chisel:ice                                                                 |        8 | Ice                                         |                                                            |
| blockIce                         | chisel:ice                                                                 |        9 | Ice                                         |                                                            |
| blockIce                         | chisel:ice                                                                 |       10 | Ice                                         |                                                            |
| blockIce                         | chisel:ice                                                                 |       11 | Ice                                         |                                                            |
| blockIce                         | chisel:ice                                                                 |       12 | Ice                                         |                                                            |
| blockIce                         | chisel:ice                                                                 |       13 | Ice                                         |                                                            |
| blockIce                         | chisel:ice                                                                 |       14 | Ice                                         |                                                            |
| blockIce                         | chisel:ice                                                                 |       15 | Ice                                         |                                                            |
| blockIce                         | chisel:ice1                                                                |        0 | Ice                                         |                                                            |
| blockIce                         | chisel:ice1                                                                |        1 | Ice                                         |                                                            |
| blockIce                         | chisel:ice1                                                                |        2 | Ice                                         |                                                            |
| blockIce                         | chisel:ice1                                                                |        3 | Ice                                         |                                                            |
| blockIce                         | chisel:ice1                                                                |        4 | Ice                                         |                                                            |
| blockIce                         | chisel:ice1                                                                |        5 | Ice                                         |                                                            |
| blockIce                         | chisel:ice1                                                                |        6 | Ice                                         |                                                            |
| blockIce                         | chisel:ice1                                                                |        7 | Ice                                         |                                                            |
| blockIce                         | chisel:ice1                                                                |        8 | Ice                                         |                                                            |
| blockIce                         | chisel:ice1                                                                |        9 | Ice                                         |                                                            |
| blockIce                         | chisel:ice1                                                                |       10 | Ice                                         |                                                            |
| blockIce                         | chisel:ice1                                                                |       11 | Ice                                         |                                                            |
| blockIce                         | chisel:ice1                                                                |       12 | Ice                                         |                                                            |
| blockIce                         | chisel:ice1                                                                |       13 | Ice                                         |                                                            |
| blockIce                         | chisel:ice1                                                                |       14 | Ice                                         |                                                            |
| blockIce                         | chisel:ice1                                                                |       15 | Ice                                         |                                                            |
| blockIce                         | chisel:ice2                                                                |        0 | Ice                                         |                                                            |
| blockIce                         | chisel:icepillar                                                           |        0 | Ice Pillar                                  |                                                            |
| blockIce                         | chisel:icepillar                                                           |        1 | Ice Pillar                                  |                                                            |
| blockIce                         | chisel:icepillar                                                           |        2 | Ice Pillar                                  |                                                            |
| blockIce                         | chisel:icepillar                                                           |        3 | Ice Pillar                                  |                                                            |
| blockIce                         | chisel:icepillar                                                           |        4 | Ice Pillar                                  |                                                            |
| blockIce                         | chisel:icepillar                                                           |        5 | Ice Pillar                                  |                                                            |
| blockIce                         | chisel:icepillar                                                           |        6 | Ice Pillar                                  |                                                            |
| blockIce                         | minecraft:ice                                                              |        0 | Ice                                         |                                                            |
| blockInferium                    | mysticalagriculture:ingot_storage                                          |        1 | §eBlock of Inferium                         |                                                            |
| blockInferiumCoal                | mysticalagriculture:coal_block                                             |        0 | §eBlock of Inferium Coal                    |                                                            |
| blockInferiumEssence             | mysticalagriculture:storage                                                |        0 | §eBlock of Inferium Essence                 |                                                            |
| blockInfinity                    | avaritia:block_resource                                                    |        1 | Infinity Block                              |                                                            |
| blockInsanium                    | mysticalagradditions:storage                                               |        1 | §5Block of Insanium                         |                                                            |
| blockInsaniumCoal                | mysticalagradditions:storage                                               |        2 | §5Block of Insanium Coal                    |                                                            |
| blockInsaniumEssence             | mysticalagradditions:storage                                               |        0 | §5Block of Insanium Essence                 |                                                            |
| blockIntermedium                 | mysticalagriculture:ingot_storage                                          |        3 | §6Block of Intermedium                      |                                                            |
| blockIntermediumCoal             | mysticalagriculture:coal_block                                             |        2 | §6Block of Intermedium Coal                 |                                                            |
| blockIntermediumEssence          | mysticalagriculture:storage                                                |        2 | §6Block of Intermedium Essence              |                                                            |
| blockInvar                       | chisel:blockinvar                                                          |        0 | Block of Invar                              |                                                            |
| blockInvar                       | chisel:blockinvar                                                          |        1 | Block of Invar                              |                                                            |
| blockInvar                       | chisel:blockinvar                                                          |        2 | Block of Invar                              |                                                            |
| blockInvar                       | chisel:blockinvar                                                          |        3 | Block of Invar                              |                                                            |
| blockInvar                       | chisel:blockinvar                                                          |        4 | Block of Invar                              |                                                            |
| blockInvar                       | chisel:blockinvar                                                          |        5 | Block of Invar                              |                                                            |
| blockInvar                       | chisel:blockinvar                                                          |        6 | Block of Invar                              |                                                            |
| blockInvar                       | thermalfoundation:storage_alloy                                            |        2 | Block of Invar                              |                                                            |
| blockIonite                      | environmentaltech:ionite                                                   |        0 | Ionite                                      |                                                            |
| blockIonite                      | environmentaltech:ionite_bricks                                            |        0 | Ionite Bricks                               |                                                            |
| blockIonite                      | environmentaltech:ionite_paver                                             |        0 | Ionite Paver                                |                                                            |
| blockIonite                      | environmentaltech:ionite_tiles                                             |        0 | Ionite Tiles                                |                                                            |
| blockIridium                     | thermalfoundation:storage                                                  |        7 | Block of Iridium                            |                                                            |
| blockIron                        | chisel:blockiron                                                           |        0 | Block of Iron                               |                                                            |
| blockIron                        | chisel:blockiron                                                           |        1 | Block of Iron                               |                                                            |
| blockIron                        | chisel:blockiron                                                           |        2 | Block of Iron                               |                                                            |
| blockIron                        | chisel:blockiron                                                           |        3 | Block of Iron                               |                                                            |
| blockIron                        | chisel:blockiron                                                           |        4 | Block of Iron                               |                                                            |
| blockIron                        | chisel:blockiron                                                           |        5 | Block of Iron                               |                                                            |
| blockIron                        | chisel:blockiron                                                           |        6 | Block of Iron                               |                                                            |
| blockIron                        | chisel:iron                                                                |        0 | Block of Iron                               |                                                            |
| blockIron                        | chisel:iron                                                                |        1 | Block of Iron                               |                                                            |
| blockIron                        | chisel:iron                                                                |        2 | Block of Iron                               |                                                            |
| blockIron                        | chisel:iron                                                                |        3 | Block of Iron                               |                                                            |
| blockIron                        | chisel:iron                                                                |        4 | Block of Iron                               |                                                            |
| blockIron                        | chisel:iron                                                                |        5 | Block of Iron                               |                                                            |
| blockIron                        | chisel:iron                                                                |        6 | Block of Iron                               |                                                            |
| blockIron                        | chisel:iron                                                                |        7 | Block of Iron                               |                                                            |
| blockIron                        | chisel:iron                                                                |        8 | Block of Iron                               |                                                            |
| blockIron                        | chisel:iron                                                                |        9 | Block of Iron                               |                                                            |
| blockIron                        | chisel:iron                                                                |       10 | Block of Iron                               |                                                            |
| blockIron                        | chisel:iron                                                                |       11 | Block of Iron                               |                                                            |
| blockIron                        | chisel:iron                                                                |       12 | Block of Iron                               |                                                            |
| blockIron                        | chisel:iron                                                                |       13 | Block of Iron                               |                                                            |
| blockIron                        | chisel:iron                                                                |       14 | Block of Iron                               |                                                            |
| blockIron                        | minecraft:iron_block                                                       |        0 | Block of Iron                               |                                                            |
| blockIron                        | thaumicbases:oldiron                                                       |        0 | Ancient Iron Block                          |                                                            |
| blockIronCompressed              | pneumaticcraft:compressed_iron_block                                       |        0 | Block of Compressed Iron                    |                                                            |
| blockKnightslime                 | tconstruct:metal                                                           |        3 | Block of Knightslime                        |                                                            |
| blockKyronite                    | environmentaltech:kyronite                                                 |        0 | Kyronite                                    |                                                            |
| blockKyronite                    | environmentaltech:kyronite_bricks                                          |        0 | Kyronite Bricks                             |                                                            |
| blockKyronite                    | environmentaltech:kyronite_paver                                           |        0 | Kyronite Paver                              |                                                            |
| blockKyronite                    | environmentaltech:kyronite_tiles                                           |        0 | Kyronite Tiles                              |                                                            |
| blockLapis                       | chisel:lapis                                                               |        0 | Lapis Lazuli Block                          |                                                            |
| blockLapis                       | chisel:lapis                                                               |        1 | Lapis Lazuli Block                          |                                                            |
| blockLapis                       | chisel:lapis                                                               |        2 | Lapis Lazuli Block                          |                                                            |
| blockLapis                       | chisel:lapis                                                               |        3 | Lapis Lazuli Block                          |                                                            |
| blockLapis                       | chisel:lapis                                                               |        4 | Lapis Lazuli Block                          |                                                            |
| blockLapis                       | chisel:lapis                                                               |        5 | Lapis Lazuli Block                          |                                                            |
| blockLapis                       | chisel:lapis                                                               |        6 | Lapis Lazuli Block                          |                                                            |
| blockLapis                       | chisel:lapis                                                               |        7 | Lapis Lazuli Block                          |                                                            |
| blockLapis                       | chisel:lapis                                                               |        8 | Lapis Lazuli Block                          |                                                            |
| blockLapis                       | minecraft:lapis_block                                                      |        0 | Lapis Lazuli Block                          |                                                            |
| blockLapis                       | thaumicbases:oldlapis                                                      |        0 | Ancient Lapis Lazuli Block                  |                                                            |
| blockLead                        | chisel:blocklead                                                           |        0 | Block of Lead                               |                                                            |
| blockLead                        | chisel:blocklead                                                           |        1 | Block of Lead                               |                                                            |
| blockLead                        | chisel:blocklead                                                           |        2 | Block of Lead                               |                                                            |
| blockLead                        | chisel:blocklead                                                           |        3 | Block of Lead                               |                                                            |
| blockLead                        | chisel:blocklead                                                           |        4 | Block of Lead                               |                                                            |
| blockLead                        | chisel:blocklead                                                           |        5 | Block of Lead                               |                                                            |
| blockLead                        | chisel:blocklead                                                           |        6 | Block of Lead                               |                                                            |
| blockLead                        | magneticraft:storage_blocks                                                |        1 | Lead Block                                  |                                                            |
| blockLead                        | thermalfoundation:storage                                                  |        3 | Block of Lead                               |                                                            |
| blockLitherite                   | environmentaltech:litherite                                                |        0 | Litherite                                   |                                                            |
| blockLitherite                   | environmentaltech:litherite_bricks                                         |        0 | Litherite Bricks                            |                                                            |
| blockLitherite                   | environmentaltech:litherite_paver                                          |        0 | Litherite Paver                             |                                                            |
| blockLitherite                   | environmentaltech:litherite_tiles                                          |        0 | Litherite Tiles                             |                                                            |
| blockLithium                     | nuclearcraft:ingot_block                                                   |        6 | Lithium Block                               |                                                            |
| blockLonsdaleite                 | environmentaltech:lonsdaleite                                              |        0 | Lonsdaleite                                 |                                                            |
| blockLonsdaleite                 | environmentaltech:lonsdaleite_bricks                                       |        0 | Lonsdaleite Bricks                          |                                                            |
| blockLonsdaleite                 | environmentaltech:lonsdaleite_paver                                        |        0 | Lonsdaleite Paver                           |                                                            |
| blockLonsdaleite                 | environmentaltech:lonsdaleite_tiles                                        |        0 | Lonsdaleite Tiles                           |                                                            |
| blockLudicrite                   | bigreactors:blockludicrite                                                 |        0 | Ludicrite Block                             |                                                            |
| blockLuminessence                | extendedcrafting:storage                                                   |        1 | Block of Luminessence                       |                                                            |
| blockLumium                      | thermalfoundation:storage_alloy                                            |        6 | Block of Lumium                             |                                                            |
| blockMagma                       | minecraft:magma                                                            |        0 | Magma Block                                 |                                                            |
| blockMagnesium                   | nuclearcraft:ingot_block                                                   |        7 | Magnesium Block                             |                                                            |
| blockManasteel                   | botania:storage                                                            |        0 | Block of Manasteel                          |                                                            |
| blockManganese                   | nuclearcraft:ingot_block                                                   |       11 | Manganese Block                             |                                                            |
| blockManyullyn                   | tconstruct:metal                                                           |        2 | Block of Manyullyn                          |                                                            |
| blockMarble                      | astralsorcery:blockmarble                                                  |        0 | Marble                                      |                                                            |
| blockMarble                      | astralsorcery:blockmarble                                                  |        1 | Marble Bricks                               |                                                            |
| blockMarble                      | astralsorcery:blockmarble                                                  |        2 | Marble Pillar                               |                                                            |
| blockMarble                      | astralsorcery:blockmarble                                                  |        3 | Marble Arch                                 |                                                            |
| blockMarble                      | astralsorcery:blockmarble                                                  |        4 | Chiseled Marble                             |                                                            |
| blockMarble                      | astralsorcery:blockmarble                                                  |        5 | Engraved Marble                             |                                                            |
| blockMarble                      | astralsorcery:blockmarble                                                  |        6 | Runed Marble                                |                                                            |
| blockMelodicAlloy                | enderio:block_alloy_endergy                                                |        2 | Melodic Alloy Block                         |                                                            |
| blockMetal                       | minecraft:gold_block                                                       |        0 | Block of Gold                               |                                                            |
| blockMetal                       | minecraft:iron_block                                                       |        0 | Block of Iron                               |                                                            |
| blockMirion                      | plustic:mirionblock                                                        |        0 | Mirion Block                                |                                                            |
| blockMithril                     | thermalfoundation:storage                                                  |        8 | Block of Mana Infused Metal                 |                                                            |
| blockMossy                       | chisel:cobblestonemossy                                                    |        0 | Mossy Cobblestone                           |                                                            |
| blockMossy                       | chisel:cobblestonemossy                                                    |        1 | Mossy Cobblestone                           |                                                            |
| blockMossy                       | chisel:cobblestonemossy                                                    |        2 | Mossy Cobblestone                           |                                                            |
| blockMossy                       | chisel:cobblestonemossy                                                    |        3 | Mossy Cobblestone                           |                                                            |
| blockMossy                       | chisel:cobblestonemossy                                                    |        4 | Mossy Cobblestone                           |                                                            |
| blockMossy                       | chisel:cobblestonemossy                                                    |        5 | Mossy Cobblestone                           |                                                            |
| blockMossy                       | chisel:cobblestonemossy                                                    |        6 | Mossy Cobblestone                           |                                                            |
| blockMossy                       | chisel:cobblestonemossy                                                    |        7 | Mossy Cobblestone                           |                                                            |
| blockMossy                       | chisel:cobblestonemossy                                                    |        8 | Mossy Cobblestone                           |                                                            |
| blockMossy                       | chisel:cobblestonemossy                                                    |        9 | Mossy Cobblestone                           |                                                            |
| blockMossy                       | chisel:cobblestonemossy                                                    |       10 | Mossy Cobblestone                           |                                                            |
| blockMossy                       | chisel:cobblestonemossy                                                    |       11 | Mossy Cobblestone                           |                                                            |
| blockMossy                       | chisel:cobblestonemossy                                                    |       12 | Mossy Cobblestone                           |                                                            |
| blockMossy                       | chisel:cobblestonemossy                                                    |       13 | Mossy Cobblestone                           |                                                            |
| blockMossy                       | chisel:cobblestonemossy                                                    |       14 | Mossy Cobblestone                           |                                                            |
| blockMossy                       | chisel:cobblestonemossy                                                    |       15 | Mossy Cobblestone                           |                                                            |
| blockMossy                       | chisel:cobblestonemossy1                                                   |        0 | Mossy Cobblestone                           |                                                            |
| blockMossy                       | chisel:cobblestonemossy1                                                   |        1 | Mossy Cobblestone                           |                                                            |
| blockMossy                       | chisel:cobblestonemossy1                                                   |        2 | Mossy Cobblestone                           |                                                            |
| blockMossy                       | chisel:cobblestonemossy1                                                   |        3 | Mossy Cobblestone                           |                                                            |
| blockMossy                       | chisel:cobblestonemossy1                                                   |        4 | Mossy Cobblestone                           |                                                            |
| blockMossy                       | chisel:cobblestonemossy1                                                   |        5 | Mossy Cobblestone                           |                                                            |
| blockMossy                       | chisel:cobblestonemossy1                                                   |        6 | Mossy Cobblestone                           |                                                            |
